Name,Transliterated
हरीशंकर सिंह,Harishankar Singh
बाबू अली,Baabu Ali
उदय पाल,Uday Paal
चित्तर प्रसाद,Chittar Prasad
बुद्धालाल,Buddha Laal
ईशाक मुहम्मद,Ishaak Muhammad
गुलशेर खां,Gulsher Khan
बिधीचन्द्र,Bhidichandra
स्व 0 चन्दन,Sw 0 Chandan
अब्दुल समद,Abdul Samad
फागुनी,Faaguni
विनेश कुमार,Vinesh Kumar
अविनाश सिंह,Avinash Singh
रमेश साहू,Ramesh Sahu
विशुन पाल,Vishun Paal
रामसहाय पाल,Ramsahay Paal
सतीदीन,Satidin
निर्मल कुमार यादव,Nirmal Kumar Yadav
अजय प्रताप सिंह,Ajay Pratap Singh
रामदेश,Ramdesh
जयरामपाल,Jayrampal
गोर्वधन,Gorbhadhan
राजेन्द्र नारायन,Rajendra Narayan
राज लाल,Raj Laal
सिद्ध गोपाल,Siddha Gopal
बाबूपाल,Baaboopaal
रामविलाश,Ramvilas
कुंवर सिंह,Kunwar Singh
कुंजी,Kunji
जगमोहन लाल,Jagmohan Lal
लोकेश,Lokesh
अशोक कटियार,Ashok Katiyar
धनीराम पाल,Dhaniram Pal
स्व ० रमेश,Sw. Ramesh
मंहगू लाल,Mahangu Lal
गेदा लाल,Geda Lal
ब्रजनन्दन सिंह,Braj nandan Singh
उजागर लाल,Ujagar Lal
प्रेम सिंह यादव,Prem Singh Yadav
हेमन्त कुमार,Hemant Kumar
ख्वाज अहमद,Khwaaj Ahmed
निकशन लाल,Nikshan Lal
स्व ० छेदा लाल,Sw. Cheda Lal
महाबलि,Mahabali
इस्तार,Istaar
राम स्वरुप यादव,Ram Swaroop Yadav
स्व ० गोधन,Sw. Godhan
स्व ० छोटे लाल,Sw. Chhote Lal
प्रकाश नरायण,Prakash Narain
विश्वेश्वर,Vishweshwar
नबी बक्स,Nabi Bux
अबहुल बहीर,Abahul Baheer
पीरवक्स,Peerwahks
गफ्फार खां,Gaffar Khan
उजियारे लाल,Ujiarey Lal
रघुनाथ वर्मा,Raghunath Varma
बदलू खां,Badlu Khan
पुत्तन लाल,Puttan lal
नन्हकू प्रसाद,Nanhuu Prasad
लल्लू प्रकाश,Lallu Prakash
शेरखां,Sherkhan
स्व ० अनिल कुमार,Sw. Anil Kumar
हमीरसिंह,Hameer Singh
रामभरोशे,Rambharosey
मनमोहन सिंह,Manmohan Singh
भग्गी,Bhaghi
रामशरण,Ramsharan
रजामुददीन,Rajamudeen
बैताल सिंह,Baitaal Singh
रामगुपाल,Ramgopal
अशरफा खाँ,Ashrafa Khan
गुरई,Gurai
समरथ सिंह,Samarth Singh
मनफूले,Manfoole
भगत नारायण,Bhagat Narain
छिंगें,Chhingen
मंटाई,Muntai
खडूगे,Khadoogey
मुहम्मद,Muhammad
देवसिंह,Dev Singh
घमण्डी,Ghamandi
धूराम,Dhooram
दानसिंह,Daan Singh
ब्रजनारायण,Brajnaranayan
मुहीराम,Muhiram
ओम नारायण,Om Narayn
कुवर सिंह,Kuwar Singh
शकूरबक्स,Shakoor Bakash
हल्कूराम,Hulkuram
पुनुवा,Punuwa
हम्मीर सिंह,Hameer Singh
भूपत सिंह,Bhoop Singh
भगौता,Bhagowta
चउदे,Chaudex
अनन्दी लाल,Anandi Laal
अधार,Aadhaar
चतरे,Chatare
सोबत सिंह,Sobat Singh
नन्ने,Nanne
मेहरवान,Meharwan
अंतर सिंह,Antar Singh
मुलूपाल,Mulupal
भुस्सू राय,Bhoosoo Rai
रामसुमरन,Ramsumaran
नारायणपुरी,Narayanpuri
अवधलाल,Awadhlaal
किशोरी शरण,Kishori Sharan
हरदास सिंह,Hardaas Singh
मकुन्द्री लाल,Makundri Laal
चिमन सिह,Chiman Singh
उदय राज,Udai Raj
मटू,Matoo
वहोरन,Vaohran
हरवंश कुमार,Harhwansh Kumar
सकीर अहमद खान,Shakeer Ahmed Khan
खराती खाँ,Kharati Khan
कन्धीलाल,Kandhi Laal
भुजबल,Bhujbal
चकोटी,Chakoti
कादिम अली,Kadim Ali
मधवा यादव,Madhwa Yadav
इन्द्रानी,Indrani
किलेदार,Kiledar
रिक्खी,Rikhi
बृषभान सिंह,Brajbhān Singh
जराज,Jaraj
भुरकाई,Bhurkai
पीर अली,Peer Ali
महेश्वरी दीन,Maheshwari Deen
हबीब मु ०,Habib Mu 0
कोहरू,Kohru
अजुध्या,Ayodhya
लक्ष्मीनारायन,Lakshminarayan
चुनकावन प्रसाद,Chunkawan Prasad
जौहर सिंह,Jauhar Singh
शिवशरण,Shivsharan
जंगलिया,Janglia
पित्तू,Pittu
बल्ली प्रसाद,Bally Prasad
मंझा,Manjha
झुनारे,Jhunaare
कल्लू शाह,Kallu Shah
करीम शाह,Karim Shah
गोलाप्रसाद,Golaprasad
चुनवदिया,Chunvadia
सदाशिव,Sadashiv
धनीवा,Dhaniwa
गौरा,Gauri
भुल्ली,Bhulli
भैरो प्रसाद,Bhairo Prasad
गयालाल,Gayalal
अमरीक,Amark
मनभावन लाल,Manbhawan Lal
भइयादीन,Bhaiyadin
निहीं,Nahi
साधुशरण,Sadhusharan
भूरा प्रसाद,Bhoora Prasad
बादे,Baade
भोदूराम,Bhoodoram
अवसेरीलाल,Avserilal
बाके प्रसाद,Bake Prasad
श्री रामलाल,Shri Ramlal
श्री नन्द लाल,Shri Nand Lal
श्री गयादीन,Shri Gayadeen
श्री बरमदीन,Shri Barmadeen
श्री शिवबली,Shri Shivbali
श्री सूरजपाल,Shri Surajpal
श्री रामबलि,Shri Rambli
श्री इद्दूशाह,Shri Iduushaah
सन्तार,Santar
श्री कृष्णपाल,Shri Krishnpal
श्री महाबीर,Shri Mahabir
श्री जगतनाथ,Shri Jagannath
श्री दर्जा,Shri Darja
श्री शिव मोहन,Shri Shiv Mohan
श्री जगरुप,Shri Jagarup
श्री कल्लू,Shri Kallu
श्री बिहारी लाल,Shri Bihari Lal
श्री बुधई,Shri Budhai
श्री सुन्दरलाल,Shri Sunderlal
श्री कमल,Shri Kamal
श्री मुन्ना,Shri Munna
श्री पुत्ती लाल,Shri Putti Lal
श्री बुद्धीलाल,Shri Buddilal
श्री मनिया,Shri Mania
श्री पतिराखन,Shri Patirakhan
श्री रामसजीवन,Shri Ramsajeevan
श्री महबूब,Shri Mahboob
श्री रमेश,Shri Ramesh
श्री सुन्दर,Shri Sunder
श्री रामेखलवन,Shri Ramekhalavan
श्री श्रीपाल,Shri Shripal
श्री पीरु खां,Shri Piru Khan
श्री कालिका,Shri Kalika
श्री मेडीलाल,Shri Medilal
श्री मिश्री लाल,Shri Mishri Lal
श्री सुक्खू,Shri Sukkhu
श्री सत्य नारायण,Shri Satya Narayan
श्री बब्लू,Shri Bablu
श्री रामबली सिंह,Shri Rambli Singh
मो 0 अजमल,Mo 0 Ajmal
श्री बालगोबिन्द,Shri Balgovind
श्री प्रेमप्रकाश,Shri Premprakash
श्री शिवराज,Shri Shivraj
श्री भगवानदास सिंह,Shri Bhagwandas Singh
श्री गंगा विशुन,Shri Ganga Vishun
श्री अब्दुल रहेमान,Shri Abdul Rehman
श्री अवध बिहार सिंह,Shri Avadh Bihar Singh
श्री सुखनन्दन,Shri Sukhnandan
श्री शेर सिंह,Shri Sher Singh
श्री गजराज सिंह,Shri Gajraj Singh
श्री जगमोहन,Shri Jagmohan
श्री प्रेम सिंह,Shri Prem Singh
श्री इदू,Shri Idu
श्री कल्लू पाल,Shri Kallu Pal
श्री जागेश्वर प्रसाद,Shri Jaggeshwar Prasad
श्री लक्ष्मी,Shri Lakshmi
श्री पुस्सू,Shri Puss
श्री महराज सिंह,Shri Maharaj Singh
श्री राधेश्याम,Shri Radheshyam
श्री ज्वाला पटेल,Shri Jwala Patel
श्री हरदेव सिंह,Shri Hardev Singh
श्री रामपती,Shri Rampati
निजामुउददीन,Nizamuuddin
वसीर अहमद,Wasir Ahmad
बिन्दा दीन,Binda Din
सुखनिधान सिंह,Sukhnidan Singh
राम बालक,Ram Balak
गाजी,Ghazi
शुकुरूल्ला,Shukurullah
केदार बाबू,Kedar Babu
सखावत अली,Sakhawat Ali
शिव वरन,Shiv Varan
तेजी सिंह,Teji Singh
मुबारक,Mubarak
इदीस,Idris
नन्हू सिंह,Nanhus Singh
भैरव दीन,Bhairav Deen
सूर्यवली सिंह,Surya Wali Singh
स्व O गंगादीन,Swargangi
रहमत तुल्ला,Rahmatullah
स्व ० राम शिरोमणि,Swargaram Shiromani
गंगदयाल सिंह,Gangdayal Singh
मुण्डे,Munde
स्व ० कुंज लाल,Swarg Kunj Lal
परमानन्द यादव,Parmanand Yadav
स्व 0 रामखेलावन,Swargaramkhailavan
स्व O रामप्रसाद,Swargaram Prasad
घन्गू,Ghangu
सियम्बर,Siambar
तुलसीराम यादव,Tulsiram Yadav
गामा प्रसाद यादव,Gama Prasad Yadav
रामखन मौर्य,Ramakhan Maurya
हिन्छा,Hincha
कृष्ण प्रसाद,Krishna Prasad
रामकरन विश्वकर्मा,Ramakaran Vishwakarma
रामसहाय सिंह,Ramsahay Singh
श्रीपति सिंह,Shripati Singh
मो ० इस्लाम,Mo Islam
स्वराजाराम,Swarajaram
माताबोध,Matabodh
रामललक सिंह,Ramlalak Singh
रामसंजीवन सिंह,Ramsanjivan Singh
हीरा लाल कुशवाहा,Heera Lal Kushwaha
गुप्ता प्रसाद,Gupta Prasad
स्व 0 अब्दुल खालिक,Swarg Abdul Khalik
स्व O गनपति,Swarg Ganpati
हीरा लाल पाल,Heera Lal Pal
जुनेदशाह,Juneedshah
मु ० याकुब,Mu Yaqub
चयन भारती,Chayan Bharti
रामझगड़,Ramjhagar
रामजियावन गुप्ता,Ramjiyawan Gupta
ऋषिराम,Rishiram
शीतलादीन कुशवाहा,Sheetladin Kushwaha
राम रतन पटेल,Ram Ratan Patel
काशीदीन,Kashidin
जवाहिर प्रसाद,Jawahir Prasad
जय किशन,Jay Kishan
रामराज उर्फ रामपाल सिंह,Ramraj Urf Rampal Singh
राम ननायन गिरि,Ram Nanayan Giri
बाबू लाल कुशवाहा,Babu Lal Kushwaha
हरी लाल,Hari Lal
स्व ० मनीर,Sw. 0 Maneer
मिठू लाल,Mithu Lal
नगू यादव,Nagu Yadav
स्व 0 जगदेव,Sw. 0 Jagdev
म सुचित पाल,M Suchit Pal
पीर मोहम्मद,Peer Mohammadd
बोड़ी,Bodi
स्व 0 राम प्रसाद,Sw. 0 Ram Prasad
झगडूराम,Jhagduram
रामनारायन,Ramanarayan
सादिक,Sadiq
मातीलाल,Mateelal
शितला प्रसाद,Shitla Prasad
गुलाब चन्द,Gulab Chand
इन्द्रपति,Indrapati
केशव गिरी,Keshav Giri
सरजू गुप्ता,Sarju Gupta
घोरई प्रसाद,Ghurai Prasad
